,raceId,driverId,finnishPosition,laps,year,round,circuitId,grand_prix,nationality,constructor,number,positionQuali,driver_name,age
3181,996,817,16,53,2018,8,34,15,0,11,3,5,5,29.0
3182,998,817,17,52,2018,10,9,8,0,11,3,6,5,29.0
3183,1000,817,16,70,2018,12,11,17,0,11,3,12,5,29.0
3184,1003,817,18,61,2018,15,15,29,0,11,3,6,5,29.0
3185,1004,817,18,53,2018,16,71,26,0,11,3,12,5,29.0
3186,1005,817,16,53,2018,17,22,19,0,11,3,15,5,29.0
3187,1008,817,16,71,2018,20,18,7,0,11,3,6,5,29.0
3188,1009,817,16,55,2018,21,24,1,0,11,3,5,5,29.0
3197,950,826,15,56,2016,3,17,10,17,11,26,6,6,22.0
3198,952,830,0,66,2016,5,4,30,6,11,33,4,22,19.0
3199,954,830,16,70,2016,7,7,9,6,11,33,5,22,19.0
3200,955,830,20,51,2016,8,73,14,6,11,33,9,22,19.0
3201,956,830,11,71,2016,9,70,3,6,11,33,9,22,19.0
3202,957,830,11,52,2016,10,9,8,6,11,33,3,22,19.0
3203,958,830,17,70,2016,11,11,17,6,11,33,4,22,19.0
3204,959,830,15,67,2016,12,10,16,6,11,33,4,22,19.0
3205,960,830,2,44,2016,13,13,6,6,11,33,2,22,19.0
3206,961,830,19,53,2016,14,14,18,6,11,33,7,22,19.0
3207,962,830,18,61,2016,15,15,29,6,11,33,4,22,19.0
3208,963,830,11,56,2016,16,2,20,6,11,33,3,22,19.0
3209,964,830,11,53,2016,17,22,19,6,11,33,5,22,19.0
3210,966,830,16,71,2016,19,32,21,6,11,33,3,22,19.0
3211,967,830,15,71,2016,20,18,7,6,11,33,4,22,19.0
3212,968,830,16,55,2016,21,24,1,6,11,33,6,22,19.0
3213,969,830,17,57,2017,1,1,2,6,11,33,5,22,19.0
3214,970,830,15,56,2017,2,17,10,6,11,33,19,22,20.0
3215,972,830,17,52,2017,4,71,26,6,11,33,7,22,20.0
3216,974,830,17,78,2017,6,6,23,6,11,33,4,22,20.0
3217,978,830,16,51,2017,10,9,8,6,11,33,5,22,20.0
3218,979,830,17,70,2017,11,11,17,6,11,33,5,22,20.0
3219,983,830,0,56,2017,15,2,20,6,11,33,3,22,20.0
3220,984,830,11,53,2017,16,22,19,6,11,33,5,22,20.0
3221,985,830,16,56,2017,17,69,35,6,11,33,6,22,20.0
3222,986,830,0,71,2017,18,32,21,6,11,33,2,22,20.0
3223,987,830,17,71,2017,19,18,7,6,11,33,4,22,20.0
3224,988,830,17,55,2017,20,24,1,6,11,33,6,22,20.0
3225,989,830,18,58,2018,1,1,2,6,11,33,4,22,20.0
3226,991,830,17,56,2018,3,17,10,6,11,33,5,22,21.0
3227,993,830,15,66,2018,5,4,30,6,11,33,5,22,21.0
3228,994,830,21,78,2018,6,6,23,6,11,33,20,22,21.0
3229,995,830,15,68,2018,7,7,9,6,11,33,3,22,21.0
3230,996,830,11,53,2018,8,34,15,6,11,33,4,22,21.0
3231,997,830,0,71,2018,9,70,3,6,11,33,5,22,21.0
3232,999,830,16,67,2018,11,10,16,6,11,33,4,22,21.0
3233,1001,830,15,44,2018,13,13,6,6,11,33,7,22,21.0
3234,1002,830,17,53,2018,14,14,18,6,11,33,5,22,21.0
3235,1003,830,11,61,2018,15,15,29,6,11,33,2,22,21.0
3236,1004,830,17,53,2018,16,71,26,6,11,33,11,22,21.0
3237,1005,830,15,53,2018,17,22,19,6,11,33,3,22,21.0
3238,1006,830,11,56,2018,18,69,35,6,11,33,15,22,21.0
3239,1007,830,0,71,2018,19,32,21,6,11,33,2,22,21.0
3240,1008,830,11,71,2018,20,18,7,6,11,33,5,22,21.0
3241,1009,830,15,55,2018,21,24,1,6,11,33,6,22,21.0
3242,1010,830,15,58,2019,1,1,2,6,11,33,4,22,21.0
3243,1011,830,16,57,2019,2,3,5,6,11,33,5,22,22.0
3244,1012,830,16,56,2019,3,17,10,6,11,33,5,22,22.0
3245,1013,830,16,51,2019,4,73,4,6,11,33,4,22,22.0
3246,1014,830,15,66,2019,5,4,30,6,11,33,4,22,22.0
3247,1015,830,16,78,2019,6,6,23,6,11,33,3,22,22.0
3248,1016,830,17,70,2019,7,7,9,6,11,33,11,22,22.0
3249,1017,830,16,53,2019,8,34,15,6,11,33,4,22,22.0
3250,1018,830,0,71,2019,9,70,3,6,11,33,3,22,22.0
3251,1019,830,17,52,2019,10,9,8,6,11,33,4,22,22.0
3252,1020,830,0,64,2019,11,10,16,6,11,33,2,22,22.0
3253,1021,830,11,70,2019,12,11,17,6,11,33,1,22,22.0
3254,1023,830,20,53,2019,14,14,18,6,11,33,20,22,22.0
3255,1024,830,15,61,2019,15,15,29,6,11,33,4,22,22.0
3256,1025,830,16,53,2019,16,71,26,6,11,33,4,22,22.0
3257,1027,830,18,71,2019,18,32,21,6,11,33,1,22,22.0
3258,1028,830,15,56,2019,19,69,35,6,11,33,3,22,22.0
3259,1029,830,0,71,2019,20,18,7,6,11,33,1,22,22.0
3260,1030,830,11,55,2019,21,24,1,6,11,33,3,22,22.0
3261,1032,830,15,71,2020,2,70,31,6,11,33,2,22,23.0
3262,1033,830,11,70,2020,3,11,17,6,11,33,7,22,23.0
3263,1034,830,11,52,2020,4,9,8,6,11,33,3,22,23.0
3264,1035,830,0,52,2020,5,9,0,6,11,33,4,22,23.0
3265,1036,830,11,66,2020,6,4,30,6,11,33,3,22,23.0
3266,1037,830,15,44,2020,7,13,6,6,11,33,3,22,23.0
3267,1040,830,11,53,2020,10,71,26,6,11,33,2,22,23.0
3268,1041,830,11,60,2020,11,20,12,6,11,33,3,22,23.0
3269,1042,830,15,66,2020,12,75,24,6,11,33,3,22,23.0
3270,1044,830,18,58,2020,14,5,33,6,11,33,2,22,23.0
3271,1045,830,11,57,2020,15,3,5,6,11,33,3,22,23.0
3272,1047,830,0,55,2020,17,24,1,6,11,33,1,22,23.0
3273,1052,830,11,56,2021,1,3,5,6,11,33,1,22,24.0
3274,1053,830,0,63,2021,2,21,13,6,11,33,3,22,24.0
3275,1054,830,11,66,2021,3,75,24,6,11,33,3,22,24.0
3276,1055,830,11,66,2021,4,4,30,6,11,33,2,22,24.0
3277,1056,830,0,78,2021,5,6,23,6,11,33,2,22,24.0
3278,1059,830,0,53,2021,7,34,15,6,11,33,1,22,24.0
3279,1058,830,0,71,2021,8,70,31,6,11,33,1,22,24.0
3280,1060,830,0,71,2021,9,70,3,6,11,33,1,22,24.0
3281,1062,830,21,70,2021,11,11,17,6,11,33,3,22,24.0
3282,1063,830,0,1,2021,12,13,6,6,11,33,1,22,24.0
3283,1064,830,0,72,2021,13,39,11,6,11,33,1,22,24.0
3284,1066,830,11,53,2021,15,71,26,6,11,33,20,22,24.0
3285,1067,830,11,58,2021,16,5,33,6,11,33,3,22,24.0
3286,1069,830,0,56,2021,17,69,35,6,11,33,1,22,24.0
3287,1070,830,0,71,2021,18,32,22,6,11,33,3,22,24.0
3288,1071,830,11,71,2021,19,18,32,6,11,33,2,22,24.0
3289,1051,830,11,57,2021,20,78,25,6,11,33,2,22,24.0
3290,1072,830,11,50,2021,21,77,28,6,11,33,3,22,24.0
3291,1073,830,0,58,2021,22,24,1,6,11,33,1,22,24.0
3292,1011,842,20,57,2019,2,3,5,8,11,10,13,30,23.0
3293,1012,842,18,56,2019,3,17,10,8,11,10,6,30,23.0
3294,1014,842,18,66,2019,5,4,30,8,11,10,6,30,23.0
3295,1015,842,17,78,2019,6,6,23,8,11,10,5,30,23.0
3296,1019,842,16,52,2019,10,9,8,8,11,10,5,30,23.0
3297,1022,848,17,44,2019,13,13,6,20,11,23,14,0,23.0
3298,1023,848,18,53,2019,14,14,18,20,11,23,8,0,23.0
3299,1024,848,18,61,2019,15,15,29,20,11,23,6,0,24.0
3300,1025,848,17,53,2019,16,71,26,20,11,23,19,0,24.0
3301,1026,848,16,52,2019,17,22,19,20,11,23,6,0,24.0
3302,1027,848,17,71,2019,18,32,21,20,11,23,5,0,24.0
3303,1028,848,17,56,2019,19,69,35,20,11,23,6,0,24.0
3304,1029,848,5,71,2019,20,18,7,20,11,23,6,0,24.0
3305,1030,848,18,55,2019,21,24,1,20,11,23,6,0,24.0
3306,1032,848,16,71,2020,2,70,31,20,11,23,7,0,24.0
3307,1033,848,17,70,2020,3,11,17,20,11,23,13,0,24.0
3308,1034,848,20,52,2020,4,9,8,20,11,23,12,0,24.0
3309,1035,848,17,52,2020,5,9,0,20,11,23,9,0,24.0
3310,1037,848,18,44,2020,7,13,6,20,11,23,5,0,24.0
3311,1038,848,6,53,2020,8,14,18,20,11,23,9,0,24.0
3312,1039,848,15,59,2020,9,76,34,20,11,23,4,0,24.0
3313,1040,848,1,53,2020,10,71,26,20,11,23,10,0,25.0
3314,1043,848,6,63,2020,13,21,13,20,11,23,6,0,25.0
3315,1044,848,19,58,2020,14,5,33,20,11,23,4,0,25.0
3316,1045,848,15,57,2020,15,3,5,20,11,23,4,0,25.0
3317,1046,848,18,87,2020,16,3,27,20,11,23,12,0,25.0
3318,1047,848,16,55,2020,17,24,1,20,11,23,5,0,25.0
3409,948,807,19,57,2016,1,1,2,9,5,27,10,25,29.0
3410,953,807,18,78,2016,6,6,23,9,5,27,5,25,29.0
3411,955,807,21,51,2016,8,73,14,9,5,27,12,25,29.0
3412,957,807,19,52,2016,10,9,8,9,5,27,9,25,29.0
3413,959,807,19,67,2016,12,10,16,9,5,27,7,25,29.0
3414,960,807,16,44,2016,13,13,6,9,5,27,7,25,29.0
3415,961,807,1,53,2016,14,14,18,9,5,27,9,25,29.0
3416,963,807,20,56,2016,16,2,20,9,5,27,8,25,29.0
3417,964,807,20,53,2016,17,22,19,9,5,27,9,25,29.0
3418,966,807,19,71,2016,19,32,21,9,5,27,5,25,29.0
3419,967,807,19,71,2016,20,18,7,9,5,27,8,25,29.0
3420,968,807,19,55,2016,21,24,1,9,5,27,7,25,29.0
3472,948,815,4,57,2016,1,1,2,13,5,11,9,37,26.0
3473,950,815,2,56,2016,3,17,10,13,5,11,7,37,26.0
3474,952,815,19,66,2016,5,4,30,13,5,11,9,37,26.0
3475,953,815,15,78,2016,6,6,23,13,5,11,8,37,26.0
3476,955,815,15,51,2016,8,73,14,13,5,11,2,37,26.0
3477,957,815,18,52,2016,10,9,8,13,5,11,11,37,26.0
3478,960,815,17,44,2016,13,13,6,13,5,11,6,37,27.0
3479,961,815,20,53,2016,14,14,18,13,5,11,8,37,27.0
3480,962,815,20,61,2016,15,15,29,13,5,11,10,37,27.0
3481,963,815,18,56,2016,16,2,20,13,5,11,7,37,27.0
3482,964,815,19,53,2016,17,22,19,13,5,11,7,37,27.0
3483,966,815,1,71,2016,19,32,21,13,5,11,12,37,27.0
3484,967,815,16,71,2016,20,18,7,13,5,11,9,37,27.0
3485,968,815,20,55,2016,21,24,1,13,5,11,8,37,27.0
3486,971,815,19,57,2017,3,3,5,13,5,11,18,37,27.0
3487,972,815,18,52,2017,4,71,26,13,5,11,9,37,27.0
3488,974,815,4,78,2017,6,6,23,13,5,11,7,37,27.0
3489,975,815,17,70,2017,7,7,9,13,5,11,8,37,27.0
3490,981,815,21,53,2017,13,14,18,13,5,11,11,37,28.0
3491,982,815,17,58,2017,14,15,29,13,5,11,12,37,28.0
3492,983,815,18,56,2017,15,2,20,13,5,11,9,37,28.0
3493,984,815,19,53,2017,16,22,19,13,5,11,8,37,28.0
3494,987,815,21,71,2017,19,18,7,13,5,11,6,37,28.0
3495,988,815,19,55,2017,20,24,1,13,5,11,8,37,28.0
3496,989,815,2,58,2018,1,1,2,13,5,11,13,37,28.0
3497,991,815,3,56,2018,3,17,10,13,5,11,8,37,28.0
3498,992,815,15,51,2018,4,73,4,13,5,11,8,37,28.0
3499,994,815,3,78,2018,6,6,23,13,5,11,9,37,28.0
3500,998,815,1,52,2018,10,9,8,13,5,11,12,37,28.0
3501,999,815,19,67,2018,11,10,16,13,5,11,10,37,29.0
3502,1001,815,17,44,2018,13,13,6,13,5,11,4,37,29.0
3503,1002,815,20,53,2018,14,14,18,13,5,11,16,37,29.0
3504,1005,815,19,53,2018,17,22,19,13,5,11,10,37,29.0
3505,1006,815,20,56,2018,18,69,35,13,5,11,10,37,29.0
3506,1009,815,20,55,2018,21,24,1,13,5,11,14,37,29.0
3507,971,839,1,57,2017,3,3,5,8,5,31,14,8,21.0
3508,972,839,19,52,2017,4,71,26,8,5,31,10,8,21.0
3509,974,839,3,78,2017,6,6,23,8,5,31,16,8,21.0
3510,975,839,18,70,2017,7,7,9,8,5,31,9,8,21.0
3511,976,839,18,51,2017,8,73,4,8,5,31,7,8,21.0
3512,980,839,21,44,2017,12,13,6,8,5,31,9,8,21.0
3513,981,839,18,53,2017,13,14,18,8,5,31,5,8,21.0
3514,982,839,1,58,2017,14,15,29,8,5,31,14,8,21.0
3515,984,839,18,53,2017,16,22,19,8,5,31,7,8,21.0
3516,985,839,18,56,2017,17,69,35,8,5,31,7,8,21.0
3517,988,839,20,55,2017,20,24,1,8,5,31,9,8,21.0
3518,989,839,3,58,2018,1,1,2,8,5,31,15,8,22.0
3519,991,839,2,56,2018,3,17,10,8,5,31,12,8,22.0
3520,994,839,18,78,2018,6,6,23,8,5,31,6,8,22.0
3521,998,839,19,52,2018,10,9,8,8,5,31,10,8,22.0
3522,999,839,20,67,2018,11,10,16,8,5,31,16,8,22.0
3523,1001,839,18,44,2018,13,13,6,8,5,31,3,8,22.0
3524,1002,839,19,53,2018,14,14,18,8,5,31,8,8,22.0
3525,1005,839,21,53,2018,17,22,19,8,5,31,8,8,22.0
3664,1056,20,17,78,2021,5,6,23,9,3,5,8,35,34.0
3665,1057,20,11,51,2021,6,73,4,9,3,5,11,35,34.0
3666,1059,20,21,53,2021,7,34,15,9,3,5,12,35,34.0
3667,1063,20,17,1,2021,12,13,6,9,3,5,5,35,34.0
3668,1065,20,3,53,2021,14,14,18,9,3,5,11,35,34.0
3669,1073,20,2,58,2021,22,24,1,9,3,5,15,35,34.0
3670,1052,840,1,56,2021,1,3,5,4,3,18,10,18,22.0
3671,1053,840,20,63,2021,2,21,13,4,3,18,10,18,22.0
3672,1059,840,1,53,2021,7,34,15,4,3,18,19,18,23.0
3673,1061,840,20,52,2021,10,9,8,4,3,18,15,18,23.0
3674,1063,840,12,1,2021,12,13,6,4,3,18,15,18,23.0
3675,1065,840,19,53,2021,14,14,18,4,3,18,12,18,23.0
3676,1066,840,2,53,2021,15,71,26,4,3,18,8,18,23.0
3677,1067,840,21,58,2021,16,5,33,4,3,18,9,18,23.0
3678,1051,840,18,57,2021,20,78,25,4,3,18,12,18,23.0
3679,1072,840,2,50,2021,21,77,28,4,3,18,18,18,23.0
3702,948,154,18,57,2016,1,1,2,8,6,8,19,34,30.0
3703,949,154,17,57,2016,2,3,5,8,6,8,9,34,30.0
3704,956,154,19,71,2016,9,70,3,8,6,8,13,34,30.0
3705,960,154,4,44,2016,13,13,6,8,6,8,11,34,30.0
3706,964,154,2,53,2016,17,22,19,8,6,8,8,34,31.0
3707,968,154,2,55,2016,21,24,1,8,6,8,14,34,31.0
3708,971,154,20,57,2017,3,3,5,8,6,8,9,34,31.0
3709,974,154,20,78,2017,6,6,23,8,6,8,8,34,31.0
3710,977,154,18,71,2017,9,70,3,8,6,8,7,34,31.0
3711,980,154,19,44,2017,12,13,6,8,6,8,12,34,31.0
3712,982,154,21,58,2017,14,15,29,8,6,8,15,34,31.0
3713,984,154,21,53,2017,16,22,19,8,6,8,16,34,31.0
3714,991,154,8,56,2018,3,17,10,8,6,8,10,34,32.0
3715,999,154,18,67,2018,11,10,16,8,6,8,6,34,32.0
3716,1001,154,19,44,2018,13,13,6,8,6,8,5,34,32.0
3717,1005,154,20,53,2018,17,22,19,8,6,8,5,34,32.0
3718,1008,154,20,71,2018,20,18,7,8,6,8,9,34,33.0
3719,1014,154,1,66,2019,5,4,30,8,6,8,7,34,33.0
3720,1015,154,1,78,2019,6,6,23,8,6,8,13,34,33.0
3721,1020,154,19,64,2019,11,10,16,8,6,8,6,34,33.0
3722,1024,154,2,61,2019,15,15,29,8,6,8,17,34,33.0
3723,1029,154,4,71,2019,20,18,7,8,6,8,8,34,34.0
3724,1034,154,7,52,2020,4,9,8,8,6,8,19,34,34.0
3725,1037,154,6,44,2020,7,13,6,8,6,8,17,34,34.0
3726,1038,154,3,53,2020,8,14,18,8,6,8,16,34,34.0
3727,1039,154,3,59,2020,9,76,34,8,6,8,15,34,34.0
3728,1041,154,21,60,2020,11,20,12,8,6,8,16,34,35.0
3729,1043,154,5,63,2020,13,21,13,8,6,8,16,34,35.0
3730,960,821,3,44,2016,13,13,6,13,6,21,13,7,25.0
3731,968,821,3,55,2016,21,24,1,13,6,21,13,7,25.0
3732,974,825,1,78,2017,6,6,23,5,6,20,13,16,25.0
3733,976,825,19,51,2017,8,73,4,5,6,20,13,16,25.0
3734,980,825,6,44,2017,12,13,6,5,6,20,13,16,25.0
3735,984,825,20,53,2017,16,22,19,5,6,20,13,16,25.0
3736,990,825,17,57,2018,2,3,5,5,6,20,7,16,26.0
3737,991,825,1,56,2018,3,17,10,5,6,20,11,16,26.0
3738,992,825,4,51,2018,4,73,4,5,6,20,15,16,26.0
3739,994,825,4,78,2018,6,6,23,5,6,20,19,16,26.0
3740,996,825,18,53,2018,8,34,15,5,6,20,9,16,26.0
3741,998,825,21,52,2018,10,9,8,5,6,20,7,16,26.0
3742,999,825,2,67,2018,11,10,16,5,6,20,5,16,26.0
3743,1001,825,20,44,2018,13,13,6,5,6,20,9,16,26.0
3744,1008,825,21,71,2018,20,18,7,5,6,20,11,16,26.0
3745,1010,825,18,58,2019,1,1,2,5,6,20,7,16,26.0
3746,1014,825,19,66,2019,5,4,30,5,6,20,8,16,27.0
3747,1020,825,20,64,2019,11,10,16,5,6,20,12,16,27.0
3748,1024,825,8,61,2019,15,15,29,5,6,20,14,16,27.0
3749,1025,825,21,53,2019,16,71,26,5,6,20,14,16,27.0
3750,1029,825,2,71,2019,20,18,7,5,6,20,10,16,27.0
3751,1037,825,8,44,2020,7,13,6,5,6,20,20,16,28.0
3752,1041,825,4,60,2020,11,20,12,5,6,20,15,16,28.0
3753,1046,825,6,87,2020,16,3,27,5,6,20,16,16,28.0
3754,1046,850,8,87,2020,16,3,27,2,6,51,20,31,24.0
3755,1057,854,4,51,2021,6,73,4,9,6,47,17,23,22.0
3756,1063,854,7,1,2021,12,13,6,9,6,47,18,23,22.0
3757,1065,854,6,53,2021,14,14,18,9,6,47,18,23,22.0
3758,1057,853,5,51,2021,6,73,4,17,6,9,18,27,22.0
3759,1063,853,8,1,2021,12,13,6,17,6,9,20,27,23.0
3760,1035,807,19,52,2020,5,9,0,9,10,27,3,25,33.0
3761,1041,807,20,60,2020,11,20,12,9,10,27,20,25,33.0
3762,1011,815,1,57,2019,2,3,5,13,10,11,14,37,29.0
3763,1013,815,18,51,2019,4,73,4,13,10,11,5,37,29.0
3764,1014,815,6,66,2019,5,4,30,13,10,11,15,37,29.0
3765,1022,815,18,44,2019,13,13,6,13,10,11,9,37,30.0
3766,1023,815,19,53,2019,14,14,18,13,10,11,17,37,30.0
3767,1025,815,19,53,2019,16,71,26,13,10,11,12,37,30.0
3768,1027,815,19,71,2019,18,32,21,13,10,11,11,37,30.0
3769,1031,815,18,71,2020,1,70,3,13,10,11,6,37,30.0
3770,1029,815,21,71,2019,20,18,7,13,10,11,15,37,30.0
3771,1032,815,18,71,2020,2,70,31,13,10,11,17,37,30.0
3772,1037,815,1,44,2020,7,13,6,13,10,11,8,37,31.0
3773,1038,815,1,53,2020,8,14,18,13,10,11,4,37,31.0
3774,1039,815,17,59,2020,9,76,34,13,10,11,6,37,31.0
3775,1040,815,16,53,2020,10,71,26,13,10,11,4,37,31.0
3776,1041,815,16,60,2020,11,20,12,13,10,11,9,37,31.0
3777,1043,815,18,63,2020,13,21,13,13,10,11,11,37,31.0
3778,1044,815,11,58,2020,14,5,33,13,10,11,3,37,31.0
3779,1046,815,0,87,2020,16,3,27,13,10,11,5,37,31.0
3780,1013,840,21,51,2019,4,73,4,4,10,18,14,18,21.0
3781,1019,840,4,52,2019,10,9,8,4,10,18,18,18,21.0
3782,1020,840,16,64,2019,11,10,16,4,10,18,15,18,21.0
3783,1022,840,1,44,2019,13,13,6,4,10,18,13,18,21.0
3784,1024,840,4,61,2019,15,15,29,4,10,18,16,18,21.0
3785,1025,840,2,53,2019,16,71,26,4,10,18,15,18,21.0
3786,1032,840,19,71,2020,2,70,31,4,10,18,13,18,22.0
3787,1033,840,16,70,2020,3,11,17,4,10,18,3,18,22.0
3788,1034,840,21,52,2020,4,9,8,4,10,18,6,18,22.0
3789,1035,840,18,52,2020,5,9,0,4,10,18,6,18,22.0
3790,1037,840,21,44,2020,7,13,6,4,10,18,9,18,22.0
3791,1038,840,15,53,2020,8,14,18,4,10,18,8,18,22.0
3792,1043,840,4,63,2020,13,21,13,4,10,18,15,18,22.0
3793,1044,840,21,58,2020,14,5,33,4,10,18,1,18,22.0
3794,1046,840,15,87,2020,16,3,27,4,10,18,10,18,22.0
3795,1047,840,1,55,2020,17,24,1,4,10,18,8,18,22.0
3796,1035,826,1,52,2020,5,9,0,17,1,26,16,6,26.0
3797,1037,826,2,44,2020,7,13,6,17,1,26,11,6,26.0
3798,1038,826,21,53,2020,8,14,18,17,1,26,11,6,26.0
3799,1039,826,19,59,2020,9,76,34,17,1,26,12,6,26.0
3800,1040,826,20,53,2020,10,71,26,17,1,26,12,6,26.0
3801,1041,826,6,60,2020,11,20,12,17,1,26,13,6,26.0
3802,1043,826,16,63,2020,13,21,13,17,1,26,8,6,27.0
3803,1046,826,19,87,2020,16,3,27,17,1,26,6,6,27.0
3804,1031,842,19,71,2020,1,70,3,8,1,10,12,30,24.0
3805,1034,842,19,52,2020,4,9,8,8,1,10,11,30,25.0
3806,1035,842,2,52,2020,5,9,0,8,1,10,7,30,25.0
3807,1037,842,20,44,2020,7,13,6,8,1,10,12,30,25.0
3808,1038,842,0,53,2020,8,14,18,8,1,10,10,30,25.0
3809,1040,842,21,53,2020,10,71,26,8,1,10,9,30,25.0
3810,1041,842,18,60,2020,11,20,12,8,1,10,12,30,25.0
3811,1045,842,18,57,2020,15,3,5,8,1,10,8,30,25.0
3812,1046,842,2,87,2020,16,3,27,8,1,10,9,30,25.0
3813,1047,842,20,55,2020,17,24,1,8,1,10,10,30,25.0
3814,1053,842,19,63,2021,2,21,13,8,1,10,5,30,25.0
3815,1054,842,1,66,2021,3,75,24,8,1,10,9,30,25.0
3816,1056,842,18,78,2021,5,6,23,8,1,10,6,30,25.0
3817,1057,842,15,51,2021,6,73,4,8,1,10,4,30,25.0
3818,1059,842,19,53,2021,7,34,15,8,1,10,6,30,25.0
3819,1060,842,21,71,2021,9,70,3,8,1,10,6,30,25.0
3820,1061,842,2,52,2021,10,9,8,8,1,10,12,30,25.0
3821,1062,842,17,70,2021,11,11,17,8,1,10,5,30,25.0
3822,1063,842,18,1,2021,12,13,6,8,1,10,6,30,26.0
3823,1067,842,18,58,2021,16,5,33,8,1,10,5,30,26.0
3824,1070,842,16,71,2021,18,32,22,8,1,10,5,30,26.0
3825,1072,842,18,50,2021,21,77,28,8,1,10,6,30,26.0
3826,1073,842,17,58,2021,22,24,1,8,1,10,12,30,26.0
3827,1052,852,21,56,2021,1,3,5,12,1,22,13,40,21.0
3828,1053,852,3,63,2021,2,21,13,12,1,22,20,40,21.0
3829,1057,852,19,51,2021,6,73,4,12,1,22,8,40,21.0
3830,1061,852,1,52,2021,10,9,8,12,1,22,16,40,21.0
3831,1062,852,18,70,2021,11,11,17,12,1,22,16,40,21.0
3832,1063,852,6,1,2021,12,13,6,12,1,22,17,40,21.0
3833,1073,852,16,58,2021,22,24,1,12,1,22,8,40,22.0
3835,967,836,6,71,2016,20,18,7,9,7,94,19,28,22.0
3836,967,839,3,71,2016,20,18,7,8,7,31,20,8,20.0
3850,951,4,18,52,2016,4,71,26,18,8,14,14,11,35.0
3851,954,4,2,69,2016,7,7,9,18,8,14,10,11,35.0
3852,957,4,4,51,2016,10,9,8,18,8,14,10,11,35.0
3853,958,4,19,69,2016,11,11,17,18,8,14,7,11,35.0
3854,959,4,3,66,2016,12,10,16,18,8,14,14,11,35.0
3855,961,4,5,52,2016,14,14,18,18,8,14,13,11,35.0
3856,964,4,7,52,2016,17,22,19,18,8,14,15,11,35.0
3857,966,4,4,70,2016,19,32,21,18,8,14,11,11,35.0
3858,983,4,2,55,2017,15,2,20,18,8,14,10,11,36.0
3859,984,4,2,52,2017,16,22,19,18,8,14,10,11,36.0
3860,986,4,1,70,2017,18,32,21,18,8,14,14,11,36.0
3861,988,4,21,54,2017,20,24,1,18,8,14,11,11,36.0
3862,990,4,19,56,2018,2,3,5,18,8,14,13,11,37.0
3863,993,4,20,65,2018,5,4,30,18,8,14,8,11,37.0
3864,997,4,20,70,2018,9,70,3,18,8,14,14,11,37.0
3865,1000,4,20,69,2018,12,11,17,18,8,14,11,11,37.0
3866,1004,4,5,52,2018,16,71,26,18,8,14,17,11,37.0
3867,1005,4,5,52,2018,17,22,19,18,8,14,18,11,37.0
3868,1009,4,2,54,2018,21,24,1,18,8,14,15,11,37.0
3899,948,18,5,56,2016,1,1,2,3,8,22,13,14,36.0
3900,951,18,1,52,2016,4,71,26,3,8,22,12,14,36.0
3901,952,18,21,65,2016,5,4,30,3,8,22,12,14,36.0
3902,953,18,21,77,2016,6,6,23,3,8,22,13,14,36.0
3903,957,18,3,51,2016,10,9,8,3,8,22,17,14,36.0
3904,959,18,20,66,2016,12,10,16,3,8,22,12,14,37.0
3905,961,18,3,52,2016,14,14,18,3,8,22,15,14,37.0
3906,964,18,9,52,2016,17,22,19,3,8,22,17,14,37.0
3907,965,18,21,55,2016,18,69,35,3,8,22,19,14,37.0
3908,966,18,3,70,2016,19,32,21,3,8,22,13,14,37.0
3925,1056,817,3,77,2021,5,6,23,0,8,3,12,5,32.0
3926,1058,817,4,70,2021,8,70,31,0,8,3,13,5,32.0
3927,1062,817,2,69,2021,11,11,17,0,8,3,11,5,32.0
3928,1064,817,2,71,2021,13,39,11,0,8,3,10,5,32.0
3929,1067,817,4,57,2021,16,5,33,0,8,3,16,5,32.0
3930,1070,817,3,70,2021,18,32,22,0,8,3,7,5,32.0
3931,1051,817,3,56,2021,20,78,25,0,8,3,14,5,32.0
3932,1073,817,3,57,2021,22,24,1,0,8,3,10,5,32.0
3939,1012,832,5,55,2019,3,17,10,18,8,55,14,3,25.0
3940,1016,832,2,69,2019,7,7,9,18,8,55,9,3,25.0
3941,1018,832,20,70,2019,9,70,3,18,8,55,15,3,25.0
3942,1021,832,17,69,2019,12,11,17,18,8,55,8,3,25.0
3943,1027,832,4,70,2019,18,32,21,18,8,55,7,3,25.0
3944,1028,832,20,55,2019,19,69,35,18,8,55,7,3,25.0
3945,1030,832,1,54,2019,21,24,1,18,8,55,9,3,25.0
3946,1032,832,21,70,2020,2,70,31,18,8,55,3,3,26.0
3947,1033,832,21,69,2020,3,11,17,18,8,55,9,3,26.0
3948,1036,832,18,65,2020,6,4,30,18,8,55,7,3,26.0
3949,1042,832,18,65,2020,12,75,24,18,8,55,7,3,26.0
3950,949,838,1,56,2016,2,3,5,1,8,47,12,38,24.0
3951,972,838,5,51,2017,4,71,26,1,8,2,17,38,25.0
3952,975,838,5,69,2017,7,7,9,1,8,2,16,38,25.0
3953,977,838,3,70,2017,9,70,3,1,8,2,13,38,25.0
3954,978,838,2,50,2017,10,9,8,1,8,2,9,38,25.0
3955,979,838,1,69,2017,11,11,17,1,8,2,9,38,25.0
3956,983,838,19,55,2017,15,2,20,1,8,2,7,38,26.0
3957,984,838,5,52,2017,16,22,19,1,8,2,11,38,26.0
